대분류,중분류,소분류,위도,경도,지점코드 //TodayWeather에서는 http routing때문에 /를 사용할수없음.
서울특별시,성북구,정릉4동,37.6107861,127.0082083,1129065000
서울특별시,성북구,정릉동,37.6185808,126.9954828,1129065000
서울특별시,성북구,정릉제1동,37.5986417,127.0187417,1129062000
서울특별시,성북구,정릉제2동,37.6016667,127.0132417,1129063000
서울특별시,성북구,정릉제3동,37.6061667,127.0062889,1129064000
서울특별시,성북구,정릉제4동,37.6107861,127.0082083,1129065000
서울특별시,성북구,종암동,37.5973306,127.0335528,1129070500
서울특별시,송파구,,37.5117556,127.1079306,1171000000
서울특별시,송파구,가락1동,37.4937500,127.1076861,1171063100
서울특별시,송파구,가락2동,37.4958444,127.1286417,1171063200
서울특별시,송파구,가락동,37.4965422,127.1057294,1171063100
서울특별시,송파구,가락본동,37.4927722,127.1239111,1171062000
서울특별시,송파구,거여1동,37.4941083,127.1454083,1171053100
서울특별시,송파구,거여2동,37.4906861,127.1490000,1171053200
서울특별시,송파구,거여동,37.4969242,127.1433103,1171053100
서울특별시,송파구,마천1동,37.4932222,127.1520889,1171054000
서울특별시,송파구,마천2동,37.4940750,127.1506778,1171055000
서울특별시,송파구,마천동,37.4960258,127.1499036,1171055000
서울특별시,송파구,문정1동,37.4871917,127.1262000,1171064100
서울특별시,송파구,문정2동,37.4870528,127.1130639,1171064200
서울특별시,송파구,문정동,37.4847415,127.1182677,1171064200
서울특별시,송파구,방이1동,37.5081472,127.1260111,1171056100
서울특별시,송파구,방이2동,37.5117556,127.1165333,1171056200
서울특별시,송파구,방이동,37.5110126,127.1239237,1171056100
서울특별시,송파구,삼전동,37.4999778,127.0946417,1171061000
서울특별시,송파구,석촌동,37.5007750,127.1057528,1171060000
서울특별시,송파구,송파1동,37.5031306,127.1118194,1171058000
서울특별시,송파구,송파2동,37.4994361,127.1189111,1171059000
서울특별시,송파구,송파동,37.5060929,127.1095792,1171058000
서울특별시,송파구,오금동,37.5001500,127.1302444,1171057000
서울특별시,송파구,오륜동,37.5125889,127.1365000,1171056600
서울특별시,송파구,위례동,37.4791657,127.1414918,1171064600
서울특별시,송파구,잠실2동,37.5119139,127.0899750,1171067000
서울특별시,송파구,잠실3동,37.5044889,127.0964111,1171068000
서울특별시,송파구,잠실4동,37.5164444,127.1100556,1171069000
서울특별시,송파구,잠실6동,37.5153833,127.1026528,1171071000
서울특별시,송파구,잠실7동,37.5058611,127.0791333,1171072000
서울특별시,송파구,잠실본동,37.5033556,127.0864194,1171065000
서울특별시,송파구,장지동,37.4841361,127.1345333,1171064600
서울특별시,송파구,풍납1동,37.5352472,127.1242444,1171051000
서울특별시,송파구,풍납2동,37.5259500,127.1188639,1171052000
서울특별시,송파구,풍납동,37.5380589,127.1222260,1174061000
서울특별시,양천구,,37.5142306,126.8687083,1147000000
서울특별시,양천구,목1동,37.5275389,126.8732333,1147051000
서울특별시,양천구,목2동,37.5433528,126.8738083,1147052000
서울특별시,양천구,목3동,37.5420972,126.8666000,1147053000
서울특별시,양천구,목4동,37.5295333,126.8704972,1147054000
서울특별시,양천구,목5동,37.5324167,126.8807528,1147055000
서울특별시,양천구,목동,37.5304364,126.8709893,1147054000
서울특별시,양천구,신월1동,37.5300056,126.8336000,1147056000
서울특별시,양천구,신월2동,37.5221722,126.8465861,1147057000
서울특별시,양천구,신월3동,37.5308472,126.8311750,1147058000
서울특별시,양천구,신월4동,37.5219056,126.8421556,1147059000
서울특별시,양천구,신월5동,37.5368889,126.8294444,1147060000
서울특별시,양천구,신월6동,37.5133028,126.8457667,1147061000
서울특별시,양천구,신월7동,37.5190917,126.8367639,1147061100
서울특별시,양천구,신월동,37.5328158,126.8315359,1147058000
서울특별시,양천구,신정1동,37.5157306,126.8563972,1147062000
서울특별시,양천구,신정2동,37.5164083,126.8726972,1147063000
서울특별시,양천구,신정3동,37.5123361,126.8568861,1147064000
서울특별시,양천구,신정4동,37.5206361,126.8608000,1147065000
서울특별시,양천구,신정6동,37.5142472,126.8664861,1147067000
서울특별시,양천구,신정7동,37.5116000,126.8617556,1147068000
서울특별시,양천구,신정동,37.5185527,126.8543543,1147062000
서울특별시,영등포구,,37.5236111,126.8983417,1156000000
서울특별시,영등포구,당산1동,37.5221583,126.8995222,1156055000
서울특별시,영등포구,당산2동,37.5319389,126.9042444,1156056000
서울특별시,영등포구,당산동,37.5402584,126.9021657,1156062000
서울특별시,영등포구,당산제1동,37.5221583,126.8995222,1156055000
서울특별시,영등포구,당산제2동,37.5319389,126.9042444,1156056000
서울특별시,영등포구,대림1동,37.4925889,126.9079639,1156070000
서울특별시,영등포구,대림2동,37.489925,126.9003556,1156071000
서울특별시,영등포구,대림3동,37.4954861,126.9002111,1156072000
서울특별시,영등포구,대림동,37.4925087,126.9020063,1156071000
서울특별시,영등포구,대림제1동,37.4925889,126.9079639,1156070000
서울특별시,영등포구,대림제2동,37.489925,126.9003556,1156071000
서울특별시,영등포구,대림제3동,37.4954861,126.9002111,1156072000
서울특별시,영등포구,도림동,37.5094750,126.8959500,1156058500
서울특별시,영등포구,문래동,37.5170965,126.8995421,1156060500
서울특별시,영등포구,신길1동,37.5081722,126.9234778,1156063000
서울특별시,영등포구,신길3동,37.5046222,126.9099194,1156065000
서울특별시,영등포구,신길4동,37.5056722,126.9133750,1156066000
서울특별시,영등포구,신길5동,37.4988222,126.9073444,1156067000
서울특별시,영등포구,신길6동,37.4965639,126.9119444,1156068000
서울특별시,영등포구,신길7동,37.5036556,126.9234778,1156069000
서울특별시,영등포구,신길동,37.5041663,126.9140697,1156066000
서울특별시,영등포구,신길제1동,37.5081722,126.9234778,1156063000
서울특별시,영등포구,신길제3동,37.5046222,126.9099194,1156065000
서울특별시,영등포구,신길제4동,37.5056722,126.9133750,1156066000
서울특별시,영등포구,신길제5동,37.4988222,126.9073444,1156067000
서울특별시,영등포구,신길제6동,37.4965639,126.9119444,1156068000
서울특별시,영등포구,신길제7동,37.5036556,126.9234778,1156069000
서울특별시,영등포구,양평1동,37.5208472,126.8902861,1156061000
서울특별시,영등포구,양평2동,37.5377158,126.8957966,1156062000
서울특별시,영등포구,양평동,37.5282171,126.8857139,1147055000
서울특별시,영등포구,양평제1동,37.5208472,126.8902861,1156061000
서울특별시,영등포구,양평제2동,37.5377158,126.8957966,1156062000
서울특별시,영등포구,여의도동,37.5267849,126.9301671,1156054000
서울특별시,영등포구,여의동,37.5148889,126.9367556,1156054000
서울특별시,영등포구,영등포동,37.5203985,126.9106910,1156053500
서울특별시,영등포구,영등포본동,37.5146826,126.9093046,1156051500
서울특별시,용산구,,37.5360944,126.9675222,1117000000
서울특별시,용산구,남영동,37.5428333,126.9769667,1117053000
서울특별시,용산구,보광동,37.5234639,127.0023333,1117070000
서울특별시,용산구,서빙고동,37.5176056,126.9967778,1117069000
서울특별시,용산구,용문동,37.5362500,126.9596639,1117059000
서울특별시,용산구,용산2가동,37.5431194,126.9875639,1117052000
서울특별시,용산구,원효로1동,37.5358694,126.9683417,1117056000
서울특별시,용산구,원효로2동,37.5315917,126.9535778,1117057000
서울특별시,용산구,원효로제1동,37.5358694,126.9683417,1117056000
서울특별시,용산구,원효로제2동,37.5315917,126.9535778,1117057000
서울특별시,용산구,이촌1동,37.5184028,126.9753556,1117063000
서울특별시,용산구,이촌2동,37.5240306,126.9563306,1117064000
서울특별시,용산구,이촌동,37.5141954,126.9720978,1117063000
서울특별시,용산구,이촌제1동,37.5184028,126.9753556,1117063000
서울특별시,용산구,이촌제2동,37.5240306,126.9563306,1117064000
서울특별시,용산구,이태원1동,37.5294917,126.9970417,1117065000
서울특별시,용산구,이태원2동,37.5379722,126.9918444,1117066000
서울특별시,용산구,이태원동,37.5402662,126.9915273,1117066000
서울특별시,용산구,이태원제1동,37.5294917,126.9970417,1117065000
서울특별시,용산구,이태원제2동,37.5379722,126.9918444,1117066000
서울특별시,용산구,청파동,37.5425556,126.9720417,1117055500
서울특별시,용산구,한강로동,37.5262417,126.9715333,1117062500
서울특별시,용산구,한남동,37.5318861,127.0026444,1117068500
서울특별시,용산구,효창동,37.5389528,126.9633972,1117058000
서울특별시,용산구,후암동,37.5458806,126.9802667,1117051000
서울특별시,은평구,,37.5999694,126.9312417,1138000000
서울특별시,은평구,갈현1동,37.6208972,126.9187889,1138055100
서울특별시,은평구,갈현2동,37.6157667,126.9178889,1138055200
서울특별시,은평구,갈현동,37.6198653,126.9143672,1138055100
서울특별시,은평구,갈현제1동,37.6208972,126.9187889,1138055100
서울특별시,은평구,갈현제2동,37.6157667,126.9178889,1138055200
서울특별시,은평구,구산동,37.6090194,126.9125000,1138056000
서울특별시,은평구,녹번동,37.5999611,126.9368444,1138051000
서울특별시,은평구,대조동,37.6113389,126.9228889,1138057000
서울특별시,은평구,불광1동,37.6075361,126.9341889,1138052000
서울특별시,은평구,불광2동,37.6187944,126.9298194,1138053000
서울특별시,은평구,불광동,37.6176523,126.9370595,1138053000
서울특별시,은평구,불광제1동,37.6075361,126.9341889,1138052000
서울특별시,은평구,불광제2동,37.6187944,126.9298194,1138053000
서울특별시,은평구,수색동,37.5813583,126.8996417,1138065000
서울특별시,은평구,신사1동,37.5952194,126.9143861,1138063100
서울특별시,은평구,신사2동,37.5893333,126.9148333,1138063200
서울특별시,은평구,신사동,37.5949215,126.9084759,1138063100
서울특별시,은평구,신사제1동,37.5952194,126.9143861,1138063100
서울특별시,은평구,신사제2동,37.5893333,126.9148333,1138063200
서울특별시,은평구,역촌동,37.6016194,126.9172778,1138062500
서울특별시,은평구,응암1동,37.5979111,126.9288639,1138058000
서울특별시,은평구,응암2동,37.5918167,126.9251306,1138059000
서울특별시,은평구,응암3동,37.5893861,126.9178417,1138060000
서울특별시,은평구,응암동,37.5963273,126.9241097,1138059000
서울특별시,은평구,응암제1동,37.5979111,126.9288639,1138058000
서울특별시,은평구,응암제2동,37.5918167,126.9251306,1138059000
서울특별시,은평구,응암제3동,37.5893861,126.9178417,1138060000
서울특별시,은평구,증산동,37.5815306,126.9092222,1138064000
서울특별시,은평구,진관동,37.6356000,126.9211111,1138069000
서울특별시,종로구,,37.5703778,126.9816417,1111000000
서울특별시,종로구,가회동,37.5772528,126.9869111,1111060000
서울특별시,종로구,교남동,37.5690750,126.9641000,1111058000
서울특별시,종로구,명륜3가동,37.5868552,127.0006205,1111065000
서울특별시,종로구,무악동,37.5715389,126.9612083,1111057000
서울특별시,종로구,부암동,37.5898556,126.9664444,1111055000
서울특별시,종로구,사직동,37.5732694,126.9709556,1111053000
서울특별시,종로구,삼청동,37.5824250,126.9839778,1111054000
서울특별시,종로구,숭인1동,37.5750278,127.0176639,1111070000
서울특별시,종로구,숭인2동,37.5720361,127.0220556,1111071000
서울특별시,종로구,숭인동,37.5745280,127.0195976,1111070000
서울특별시,종로구,숭인제1동,37.5750278,127.0176639,1111070000
서울특별시,종로구,숭인제2동,37.5720361,127.0220556,1111071000
서울특별시,종로구,이화동,37.5742139,127.0063972,1111064000
서울특별시,종로구,종로1.2.3.4가동,37.5678861,126.9910667,1111061500
서울특별시,종로구,종로5.6가동,37.5692111,127.0071556,1111063000
서울특별시,종로구,창신1동,37.5679361,127.0184639,1111067000
서울특별시,종로구,창신2동,37.5716444,127.0129639,1111068000
서울특별시,종로구,창신3동,37.5750472,127.0171639,1111069000
서울특별시,종로구,창신동,37.5752245,127.0128282,1111068000
서울특별시,종로구,창신제1동,37.5679361,127.0184639,1111067000
서울특별시,종로구,창신제2동,37.5716444,127.0129639,1111068000
서울특별시,종로구,창신제3동,37.5750472,127.0171639,1111069000
서울특별시,종로구,청운효자동,37.5841367,126.9706519,1111051500
서울특별시,종로구,평창동,37.6025222,126.9688778,1111056000
서울특별시,종로구,혜화동,37.5839889,127.0026222,1111065000
서울특별시,중구,,37.5610028,126.9996417,1114000000
서울특별시,중구,광희동,37.5617306,127.0071639,1114059000
서울특별시,중구,다산동,37.5516167,127.0103083,1114062500
서울특별시,중구,동화동,37.5572278,127.0215417,1114066500
서울특별시,중구,명동,37.5572361,126.9878889,1114055000
서울특별시,중구,소공동,37.5596306,126.9791083,1114052000
서울특별시,중구,신당1동,37.5621166,127.0145056,1114061500
